
CHAIRPERSON:   Ja, no, no.  I think, in effect, you are saying you do not know but what you do know – you do not know when they had the documents in their possession.  That is the Commission.  What you do know is that they sent you a 10.6 directive and in that 10.6 directive, you were asked to explain this trip.  You requested information.  They provided you with information. 
MR SINGH:   Yes. 
CHAIRPERSON:   You do not know at what stage they were in possession of the information?
MR SINGH:   Or the more to be hand – asking these questions in the 10.6.  I was not aware of that. 
CHAIRPERSON:   [laughs] 
ADV SELEKA SC:   [laughs] 
ADV VAN DEN HEERDEN:   Chairperson, sorry.  I again – I need to again just raise my concern in the context. 
CHAIRPERSON:   Ja? 
ADV VAN DEN HEERDEN:   You have to look, with the greatest of respect, at paragraph 1.30.  When these questions about the trips are asked, they are asked against
the following questions.  It starts off: “The frequency and the reasons for to the...” 
Then it goes: “Information relating to local and international trips that appear to have coincided by trips ofmembers by the Gupta family and their associates inter alia...” So it is against that background that there is then questions asked about the trips.  So the proposition put forward by Mr Seleka is.  They knew about these trips and they must have known that it was official work trips.  Why would they ask him?  It is not a valid point.  It is asked in a specific context. 
CHAIRPERSON:   Yes, but you can re-examine on it when you re-examine.  Okay.  Mr Seleka, let us continue.
ADV SELEKA SC:   Thank you, Chair.  Mr Singh, then let us go back to Ms Solomon’s(?) affidavit.  Paragraph 22.2.   “The booking was requested by Mr Singh’s partner, Ms Saline Make(sic)...” Is that pronounced correctly? 
MR SINGH:   We will accept it for now.  Nike.   
ADV SELEKA SC:   Oh, Nike.  [laughs]  Is that your partner? 
MR SINGH:   Sorry? 
ADV SELEKA SC:   Is that your partner?
MR SINGH:   It is my current wife. 
ADV SELEKA SC:   Is that your current wife? 
MR SINGH:   Ja. 
ADV SELEKA SC:   Coincidence or divination? 
MR SINGH:   Neither.
CHAIRPERSON:   What is that now, Mr Seleka?  [laughs] 
ADV SELEKA SC:   Chair ...[intervenes]  
CHAIRPERSON:   You and Mr Singh, you are getting to talk about things that we are not..  [laughs]  But ...[intervenes]  
ADV SELEKA SC:   That sentence, Chair.  I was simply confirming with Mr Singh that Ms Salina Nike is the partner.  He confirms it is his current wife.   
CHAIRPERSON:   Ja? 
ADV SELEKA SC:   So I was asking whether, is it a coincidence or a divination?
CHAIRPERSON:   That they knew about that? 
ADV SELEKA SC:   Yes. 
CHAIRPERSON:   Oh, okay.  And what was the answer, Mr Singh. 
ADV SELEKA SC:   He says ...[intervenes]  
CHAIRPERSON:   Neither of the above? 
MR SINGH:   No, Mr Chair. 
CHAIRPERSON:   H’m? 
MR SINGH:   Ms Solomon knew that Ms Nike was my partner.
CHAIRPERSON:   Because you dealt with her? 
MR SINGH:   Yes. 
CHAIRPERSON:   Ja.  Okay. 
ADV SELEKA SC:   Oh, okay. 
CHAIRPERSON:   Okay.  But I did not hear you give thatanswer when the two of you were talking. 
MR SINGH:   No, I thought he was asking the question with tongue in cheek. 
CHAIRPERSON:   [laughs]  Oh, okay.  Maybe he was.   
ADV SELEKA SC:   I was. 
CHAIRPERSON:   [laughs] 
ADV SELEKA SC:   I did. 
CHAIRPERSON:   Alright, let us continue. 
ADV SELEKA SC:   So. “Ms Salina Nike for Mr Singh and her flightfrom Johannesburg on 6 August 2014 to Dubai and back to Johannesburg on 12 August 2014.  Mr Singh and his partner were issued with ticket number...” And the numbers are given, two numbers. “...respectively.  See SS-5. The total cost was R 60 000,00 which was charged to Mr Essa’s account...” 
And it is:  See SS-6. “Mr Essa settled this via EFT to my Nedbankaccount.  See SS-6.1. I subsequently transferred this from my Nedbank account to the account of Travel Excellence also attached here to the receipt issued on 6 August 2014...”Mr Singh ...[intervenes]  
CHAIRPERSON:   I guess the first question is whether you and your partner undertook that trip to those destinations and back.   
MR SINGH:   [No audible reply]  
CHAIRPERSON:   Mr Singh. 
ADV SELEKA SC:   Yes. 
MR SINGH:   Sorry, Mr Chair. 
CHAIRPERSON:   Ja? 
MR SINGH:   I was just getting that name.  So I am goingto keep this file here but I am going to try and get close to the... 
CHAIRPERSON:   Okay.  No, that is fine.  Just do what will make you comfortable Mr Singh. 
MR SINGH:   Mr Chair, the first point to be made is that Ms Suleiman is mistaken in her recollection.  So Ms Nike did not request this 6 t h of August 2014. 
CHAIRPERSON:   This booking? 
MR SINGH:   This booking. 
CHAIRPERSON:   Yes.
MR SINGH:   Ms Nike, in fact, requested a booking in August 2015. 
CHAIRPERSON:   August 2015? 
MR SINGH:   2015. 
CHAIRPERSON:   Not 2014?
MR SINGH:   Not 2014. 
CHAIRPERSON:   Okay? 
MR SINGH:   Which also was cancelled and not used. 
CHAIRPERSON:   Was not pursued? 
MR SINGH:   It was not. 
CHAIRPERSON:   Ja. 
MR SINGH:   It was booked, it was cancelled but it was – so it was cancelled. 
CHAIRPERSON:   Ja. 
MR SINGH:   We never used it.
CHAIRPERSON:   Okay. 
MR SINGH:   So Ms Solomon’s recollection in terms of who requested this flight is incorrect. 
CHAIRPERSON:   Okay. 
MR SINGH:   On the 6 t h of August 2014, however, we did fly to Dubai. 
CHAIRPERSON:   H’m? 
MR SINGH:   And I requested that flight.  So from that perspective, that is the state of the paragraph 22.2. 
CHAIRPERSON:   H’m.  So is your response that, one,Ms Solomon is mistaken in saying it was your partner who requested that she make that booking but that the position is that you asked her to make the booking, numbers 2 and 3.  You and your partner did travel, fly from Johannesburg on 6 August 2014 to Dubai and back to Johannesburg on12 August 2014.  That part, you say, is correct? 
MR SINGH:   That is correct, sir. 
CHAIRPERSON:   Okay alright.  And with regard to the ticket numbers, you do not dispute those even though you might not recall whether those are the correct numbers? 
MR SINGH:   I was just going to say, Mr Chair, if I recall, those ticket numbers... 
CHAIRPERSON:   Sorry/ 
MR SINGH:   If I recall, these ticket numbers that would really ...[intervenes] 
ADV SELEKA SC:   You will be a genius. 
CHAIRPERSON:   [laughs] 
MR SINGH:   No, that second word that you used.   
CHAIRPERSON:   [laughs]  Okay.  So but the trip did happen and it was booked through or by Travel Excellence.  The booking was requested by you.  And then, was – did it cost R 60 000,00? 
MR SINGH:   Mr Chair, if you look at the invoice that Ms Solomon attaches to her affidavit. 
CHAIRPERSON:   Ja.
MR SINGH:   Again, I do not recall this invoice off hand. 
CHAIRPERSON:   That is SS-6. 
MR SINGH:   Yes, SS-6. 
CHAIRPERSON:   H’m? 
MR SINGH:   But it seems like the number is in the ballparkof what I recall. 
CHAIRPERSON:   Ja. 
MR SINGH:   In terms of the ticket prices and so on. 
CHAIRPERSON:   Yes, ja. 
MR SINGH:   So what is anomalous, Mr Chair, is.  If you look at the invoice itself, okay?  SS-6 on page 1565.17. 
CHAIRPERSON:   Okay I am there.  Yes? 
MR SINGH:   So if you look at it, Mr Chair, you look at airfare and you look at airfare for Mr Singh and Ms Nike, the first two lines.
CHAIRPERSON:   Ja? 
MR SINGH:   You see it is actually R 20 000,00 and R 20 000,00.  Then you have airport taxes, R 10 000,00 and R 10 000,00, coming to a balance of R 60 000,00. 
CHAIRPERSON:   Yes. 
MR SINGH:   Okay.  Now when you compare that to the Serendipity Tours invoice which is on page 1565.16, the page before that. 
CHAIRPERSON:   Ja, h’m? 
MR SINGH:   You will see, Mr Chair, that there is adiscrepancy in the airport taxes.   
CHAIRPERSON:   In respect of the airport tax? 
MR SINGH:   Yes, if you look on the Travel Excellence invoice it is airport taxes of R 10 000,00 and R 10 000,00 straight.  Okay?
CHAIRPERSON:   H’m? 
MR SINGH:   If you look at the invoice from Serendipity, the taxes are R 6 000,00.  So, basically, if you look at the line airport taxes and airport taxes subject to that. 
CHAIRPERSON:   H’m? 
MR SINGH:   So you are basically R 6 627,00 plus 322.81.  Are you there Mr Chair? 
CHAIRPERSON:   I am looking but I think ...[intervenes]  
MR SINGH:   Okay ...[intervenes]  
CHAIRPERSON:   I am thinking in the meantime whetherwe should go into the details ...[intervenes]  
ADV SELEKA SC:   Ja. 
CHAIRPERSON:   ...because you say the booking was requested by you ...[intervenes]  
MR SINGH:   But Mr Chair ...[intervenes]  
CHAIRPERSON:   ...ja. MR 
SINGH:...the point that one has to think ...[intervenes]  
CHAIRPERSON:   Yes? 
MR SINGH:   So the point I am making Mr Chair.
CHAIRPERSON:   Ja? 
MR SINGH:   Is that there is a discrepancy. 
CHAIRPERSON:   Yes. 
MR SINGH:   Between, let us call it ...[intervenes]  
CHAIRPERSON:   R 60 000,00.
MR SINGH:   R 60 000,00 and a source document from Serendipity. 
CHAIRPERSON:   Yes, yes. 
MR SINGH:   Now, the reason why I make that point is, Mr Chair, is.  This R 60 000,00 is tied back to an EFT or a bank settlement from somebody. 
CHAIRPERSON:   H’m. 
MR SINGH:   Let us not say Mr Essa or whoever. 
CHAIRPERSON:   Ja. 
MR SINGH:   Let us just say somebody, okay?
CHAIRPERSON:   Yes. 
MR SINGH:   Now, in – and I will – and again, when we go through each of these invoices, you will see the same pattern. 
CHAIRPERSON:   H’m? 
MR SINGH:   Is that, it is linked to some bank statement with some value and then you have an invoice that is generated that equals that but it is not supported by the actual, let us call it – for lack of a better word, external invoice.
CHAIRPERSON:   Ja.   
MR SINGH:   If this one ...[intervenes]  
CHAIRPERSON:   The record(?) ...[intervenes]  
MR SINGH:   ...in itself can be relied upon. 
CHAIRPERSON:   H’m.
MR SINGH:   Because if you look at the date on which the Serendipity invoices are generated, they are generated on the 13 t h of November 2018.   
CHAIRPERSON:   I am sorry.  Where do you see that? 
MR SINGH:   So if you look at 1565.16. 
CHAIRPERSON:   Yes? 
MR SINGH:   If you go right to the bottom, Mr Chair, on the bottom left-hand corner. 
CHAIRPERSON:   H’m? 
MR SINGH:   You see there, Mr Chair, there is a date.
CHAIRPERSON:   13 November 2018. 
MR SINGH:   And I think there is a time there. 
CHAIRPERSON:   Ja? 
MR SINGH:   As well. 
CHAIRPERSON:   H’m? 
MR SINGH:   Now ...[intervenes]  
CHAIRPERSON:   You regard that date as a date for what? 
MR SINGH:   That is what I am saying.  I do not know what that date is. 
CHAIRPERSON:   H’m?
MR SINGH:   Because if this travel happened in 2014, I would expect this invoice to be dated 2014, not 2018. 
CHAIRPERSON:   H’m. 
MR SINGH:   ...which is a duplicate(?) invoice. 
ADV SELEKA SC:   Which invoice Mr Singh?
CHAIRPERSON:   The one at 1565 ...[intervenes]  
MR SINGH:   1565.16.   
ADV SELEKA SC:   But the date is there in that block. 
MR SINGH:   Yes, but I am saying is, if you look at ...[intervenes]  
ADV SELEKA SC:   31 July 2014. 
MR SINGH:   Yes, but if you look at the bottom. 
ADV SELEKA SC:   Yes? 
